epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,417.837,0.7606,0.47439,0.95002,0.99439,1,0.995,0.87453,0.58342,0.36954,0.849,0.0094654,0.0094654,0.0094654
56,424.541,0.76058,0.47199,0.94914,0.99876,1,0.995,0.87121,0.56173,0.36324,0.84583,0.0094555,0.0094555,0.0094555
57,431.275,0.75522,0.45941,0.94448,0.98956,1,0.99167,0.86488,0.5393,0.37267,0.84628,0.0094456,0.0094456,0.0094456
58,438.057,0.7657,0.4702,0.9422,0.98044,1,0.99389,0.86595,0.57702,0.38436,0.85824,0.0094357,0.0094357,0.0094357
59,444.802,0.75168,0.46647,0.93905,0.99867,1,0.995,0.86094,0.58889,0.38708,0.84731,0.0094258,0.0094258,0.0094258
60,451.519,0.78575,0.47849,0.95036,0.96357,1,0.99185,0.86011,0.57686,0.39147,0.84588,0.0094159,0.0094159,0.0094159
61,458.822,0.74243,0.45714,0.9452,0.99795,1,0.995,0.8815,0.55853,0.37156,0.85127,0.009406,0.009406,0.009406
62,466.429,0.74451,0.45778,0.94176,0.98931,1,0.995,0.86951,0.56546,0.37164,0.84652,0.0093961,0.0093961,0.0093961
63,474.089,0.72424,0.4562,0.94381,0.96453,0.85345,0.97441,0.83372,0.60402,0.47641,0.84335,0.0093862,0.0093862,0.0093862
64,481.77,0.73778,0.45801,0.94176,0.9808,1,0.99246,0.86781,0.60174,0.39094,0.84481,0.0093763,0.0093763,0.0093763
65,489.473,0.73642,0.452,0.93886,0.9914,1,0.995,0.88345,0.54698,0.3584,0.84136,0.0093664,0.0093664,0.0093664
66,497.186,0.71276,0.44952,0.92997,0.98974,1,0.995,0.88609,0.53343,0.35148,0.83069,0.0093565,0.0093565,0.0093565
67,504.94,0.71458,0.43614,0.93828,0.99145,0.99962,0.99483,0.87674,0.55171,0.36546,0.83452,0.0093466,0.0093466,0.0093466
68,512.738,0.7065,0.43813,0.92967,0.95427,0.99138,0.98489,0.84503,0.62232,0.40703,0.86454,0.0093367,0.0093367,0.0093367
69,520.442,0.71391,0.43719,0.93462,0.99858,1,0.995,0.87865,0.56546,0.35643,0.84832,0.0093268,0.0093268,0.0093268
70,527.955,0.7126,0.44381,0.93124,0.99884,1,0.995,0.86049,0.58688,0.36476,0.8559,0.0093169,0.0093169,0.0093169
71,535.659,0.72077,0.43757,0.93429,0.98831,1,0.99466,0.87181,0.57542,0.38355,0.84848,0.009307,0.009307,0.009307
72,543.44,0.71996,0.44048,0.93925,0.98187,1,0.99293,0.86624,0.57311,0.37543,0.84629,0.0092971,0.0092971,0.0092971
73,550.896,0.70143,0.42784,0.93521,0.98152,1,0.99396,0.86765,0.53139,0.35749,0.83819,0.0092872,0.0092872,0.0092872
74,558.299,0.73459,0.45144,0.93384,0.99867,1,0.995,0.86603,0.5722,0.37044,0.83303,0.0092773,0.0092773,0.0092773
75,565.73,0.70035,0.44236,0.93383,0.98894,1,0.99081,0.86504,0.56612,0.35526,0.84658,0.0092674,0.0092674,0.0092674
76,573.21,0.71154,0.44063,0.93517,0.9992,1,0.995,0.89213,0.54024,0.34381,0.83261,0.0092575,0.0092575,0.0092575
77,580.62,0.70652,0.43387,0.92359,0.99713,1,0.995,0.87729,0.57573,0.34902,0.83515,0.0092476,0.0092476,0.0092476
78,587.982,0.67511,0.41722,0.92172,0.9899,1,0.9944,0.8773,0.56817,0.35329,0.85348,0.0092377,0.0092377,0.0092377
79,595.413,0.69385,0.42955,0.93636,0.99968,1,0.995,0.87662,0.5624,0.36329,0.84361,0.0092278,0.0092278,0.0092278
80,602.809,0.6901,0.43053,0.93372,0.99765,1,0.995,0.88421,0.56224,0.33974,0.85076,0.0092179,0.0092179,0.0092179
81,610.231,0.692,0.43067,0.93225,0.99829,1,0.995,0.8707,0.58782,0.36381,0.84497,0.009208,0.009208,0.009208
82,617.599,0.72312,0.44012,0.93155,0.98113,0.99138,0.99378,0.86652,0.57046,0.36544,0.84265,0.0091981,0.0091981,0.0091981
83,625.032,0.69197,0.43486,0.92413,0.99871,1,0.995,0.89326,0.56257,0.33889,0.83855,0.0091882,0.0091882,0.0091882
84,632.444,0.69874,0.42151,0.92465,0.99029,1,0.99457,0.88671,0.54672,0.3462,0.84308,0.0091783,0.0091783,0.0091783
85,639.861,0.70667,0.43141,0.94139,0.98263,1,0.99372,0.89152,0.56161,0.34881,0.84732,0.0091684,0.0091684,0.0091684
86,647.295,0.69398,0.42335,0.92512,0.99923,1,0.995,0.8814,0.55931,0.34607,0.83288,0.0091585,0.0091585,0.0091585
87,654.704,0.68761,0.42512,0.92437,0.99822,1,0.995,0.87227,0.56607,0.35013,0.83961,0.0091486,0.0091486,0.0091486
88,662.101,0.66705,0.41351,0.92077,0.99765,1,0.995,0.88276,0.54643,0.34508,0.83735,0.0091387,0.0091387,0.0091387
89,669.566,0.68781,0.42557,0.92454,1,0.99915,0.995,0.90387,0.54126,0.34312,0.83443,0.0091288,0.0091288,0.0091288
90,677.041,0.68217,0.42079,0.92686,0.9992,1,0.995,0.88949,0.55223,0.35485,0.8304,0.0091189,0.0091189,0.0091189
91,684.45,0.68014,0.41433,0.92429,0.99901,1,0.995,0.87526,0.54211,0.35472,0.8323,0.009109,0.009109,0.009109
92,691.878,0.66434,0.40867,0.92027,0.99074,1,0.99449,0.87625,0.56186,0.34058,0.8468,0.0090991,0.0090991,0.0090991
